"id","frame","x [px]","y [px]","sigma [px]","intensity [ADU]","offset [ADU]","bkgstd [ADU]","uncertainty_xy [px]"
1701,290,24.65523,23.74799,2.80291,81754.13399,724.39409,273.88309,0.14851
1702,290,31.75331,28.66438,1.28115,34717.47719,1488.81392,593.64448,0.15559
1703,290,36.94651,24.69662,1.10166,29425.27261,1442.28183,728.71795,0.16788
1704,290,42.46849,25.15826,1.11539,24336.59747,1136.12131,586.41584,0.16883
1705,291,5.78823,15.47785,1.77446,9722.56951,766.16143,97.58841,0.21396
1706,291,21.8487,35.73193,1.48065,56811.43873,1026.86268,496.79156,0.10611
1707,291,24.40383,30.22558,1.06225,40205.19219,1287.5742,727.46266,0.11467
1708,291,28.97078,30.30669,2.83145,36176.84635,721.50771,190.23199,0.24799
1709,292,15.08137,51.03496,1.89096,87098.87751,1169.74884,479.66514,0.10767
1710,292,17.32474,43.25977,2.46535,94423.84254,961.39257,287.71544,0.10447
1711,292,24.20211,30.3449,1.29831,52628.25476,1147.76847,411.12269,0.07472
1712,292,26.43763,23.90376,1.2664,29437.8685,1000.70278,376.85535,0.11731
1713,292,51.72779,27.08745,1.63464,82994.02226,853.3455,421.30217,0.07549
1714,293,14.18123,56.18284,3.28373,29963.53543,849.15992,122.63278,0.27861
1715,293,17.76214,41.76155,1.55498,4624.08173,744.64964,88.50133,0.32278
1716,293,25.51024,27.57015,1.24658,22341.26549,776.78829,103.00503,0.05012
1717,293,41.70805,24.79295,1.23985,30448.52951,742.58882,100.40801,0.03607
1718,294,5.74861,15.21322,1.92053,13060.39497,788.5924,98.86021,0.18788
1719,294,14.80922,53.9339,1.21618,39647.87639,939.92169,182.74563,0.04282
1720,294,15.42508,19.57599,1.74602,30384.54337,805.69925,117.18014,0.0772
1721,294,17.01353,44.9744,1.94252,29859.61281,877.16274,128.61174,0.10377
1722,294,36.25991,24.43649,1.3561,43945.04671,853.42636,110.39938,0.03197
1723,294,45.70252,25.35709,1.41587,6672.63144,823.66998,118.99875,0.23488
1724,294,54.59332,28.0971,1.85322,49144.0749,788.81355,273.55095,0.10949
1725,295,15.48392,52.24093,2.8255,42061.93529,756.18789,189.9485,0.21224
1726,295,17.01315,44.38845,2.87753,66500.27504,767.49452,161.91641,0.12189
1727,295,27.92367,24.20146,1.66219,46734.03324,1108.79185,416.8624,0.13682
1728,295,36.39942,24.65075,1.29336,46100.02812,1176.50352,440.53044,0.09022
1729,296,13.09801,18.102,1.8273,43819.38199,1035.0627,204.7947,0.09265
1730,296,16.97463,45.25417,2.13367,38940.06853,1222.74531,241.91712,0.16291
1731,296,17.31774,43.0209,2.26957,82670.90168,1033.76249,237.61134,0.08558
1732,296,21.40922,35.09474,1.15753,13921.14437,1002.87855,227.7464,0.13276
1733,296,26.8687,23.91927,1.56419,76312.45302,1074.90066,238.6918,0.04529
1734,296,34.45233,11.54135,2.06827,14649.11112,836.14613,109.64181,0.20962
1735,296,37.09723,24.58888,1.39286,34995.42845,962.18251,196.87793,0.06651
1736,297,13.34219,18.11867,1.46209,21335.8558,991.1771,226.14726,0.13434
1737,297,17.47597,42.75576,2.25893,110740.83492,1233.94361,353.26896,0.09042
1738,297,20.67581,22.18128,1.40092,38679.04905,1131.2438,283.37953,0.08364
1739,297,21.28614,35.12858,1.30224,46407.01264,1156.79267,409.62105,0.08488
1740,297,23.51192,23.13962,2.63083,57754.62838,899.41731,383.27525,0.25169
1741,297,34.92196,9.60048,2.24664,92221.03877,1054.28792,214.17332,0.0688
1742,297,37.03018,24.514,1.39046,34194.28923,918.89301,123.84907,0.04658
1743,298,17.55641,42.31766,1.95674,89801.55429,1017.52903,160.32488,0.04245
1744,298,24.9028,28.99716,1.1904,17340.15204,834.99264,153.84318,0.08067
1745,298,30.53993,30.17421,1.53893,10548.14858,785.00547,154.65432,0.21608
1746,299,18.23553,40.38213,1.34143,15977.19459,1054.31559,505.52694,0.31669
1747,299,23.0277,35.76237,1.20071,36367.73039,1114.7016,349.94841,0.08032
1748,299,24.91136,28.9334,1.12347,33715.94661,1105.08832,373.47401,0.08114
1749,299,28.0655,24.15165,1.05329,12085.19528,1154.84129,593.00331,0.30852
1750,299,36.35121,24.41389,1.30448,88281.05378,1004.01427,187.88568,0.02285
1751,299,47.05435,25.931,1.20792,40762.31913,875.09184,122.56997,0.03003
1752,300,10.06966,17.38639,1.82972,28522.56655,820.87525,111.11014,0.0863
1753,300,17.5886,42.11872,2.55027,54689.45683,775.36837,243.93356,0.16603
1754,300,26.41597,26.37026,1.20768,45789.30339,909.31212,128.57052,0.02781
1755,300,36.34196,24.46271,1.33401,44709.13736,863.12386,111.90137,0.03081
1756,300,58.56773,29.46108,1.26408,32062.82277,882.60541,186.44482,0.05768
1757,301,9.99183,17.21579,1.96176,35627.89194,768.76874,99.05112,0.0727
1758,301,14.80204,56.21083,1.26581,7537.60017,723.98366,99.23693,0.1462
1759,301,16.67377,44.96426,1.3263,16592.71766,752.37979,106.16685,0.07703
1760,301,23.06826,35.76249,1.36859,26458.02984,766.20814,98.59507,0.04897
1761,301,36.38121,24.56163,1.37553,32299.23209,775.22157,125.74011,0.04883
1762,302,10.12405,17.42075,1.82338,32522.25592,811.39447,130.98694,0.08562
1763,302,16.67707,44.91894,1.12403,10297.58327,844.84023,178.28544,0.13738
1764,302,21.08677,38.03769,1.34717,46467.36565,919.58342,143.77101,0.03655
1765,302,23.61887,30.84099,0.96322,11037.03473,1073.61227,386.4497,0.19167
1766,302,27.67718,24.06977,1.50557,51933.39694,1103.10356,381.62101,0.09379
1767,302,40.8173,25.09809,2.09901,84687.91005,789.10163,450.20986,0.12797
1768,302,55.56785,27.91193,1.14512,8472.6373,749.05531,99.52965,0.10819
1769,303,17.64823,42.71579,2.22441,80604.29678,827.88954,333.71843,0.11428
1770,303,27.10547,25.819,2.03125,86150.15699,959.8861,430.0635,0.11306
1771,303,33.27382,26.43589,1.28588,36194.16074,1305.43368,467.17878,0.11995
1772,303,35.43529,7.99475,3.03486,46135.84735,759.58154,140.77141,0.17345
1773,303,35.40701,26.02315,2.68206,58495.95105,847.35956,332.65862,0.22664
1774,303,46.95933,25.7446,1.24536,22542.15863,777.75026,104.56545,0.05015
1775,304,17.24944,43.48618,1.86929,66216.12891,964.45457,258.79334,0.07881
1776,304,22.38051,23.58127,2.87452,22688.11961,703.34943,142.23832,0.31863
1777,304,25.63533,29.43489,1.96606,25088.7682,853.7105,241.52251,0.21487
1778,304,25.72456,29.78698,2.3561,35067.15815,773.14053,241.10599,0.21901
1779,304,47.27427,26.05823,1.16297,6981.55419,728.70103,90.03092,0.12516
1780,304,56.48125,29.95325,1.60596,10354.40572,717.59368,90.43237,0.15665
1781,305,14.85981,55.23777,1.15012,33298.39959,865.79664,244.22868,0.05867
1782,305,26.5482,32.38618,1.33169,23716.37233,774.66523,110.48709,0.05633
1783,305,35.85729,7.96442,2.40401,22347.29439,766.75563,101.51001,0.17425
1784,305,47.07104,25.81561,1.23791,78111.71532,864.43966,144.12408,0.019
1785,306,15.07837,58.86971,1.20692,20343.7763,793.67286,105.76029,0.05275
1786,306,16.92531,44.37894,1.50556,64222.59892,1105.284,227.52732,0.0479
1787,306,44.56562,25.44213,2.18048,36211.66027,684.62406,209.69173,0.16125
1788,307,18.54696,40.17238,1.4514,7174.97916,735.1968,96.18248,0.19442
1789,307,25.3831,28.09946,1.26235,36893.63554,860.36034,146.89882,0.04125
1790,307,32.70935,27.19624,1.31988,21684.64396,870.0499,154.03366,0.07858
1791,307,43.15107,25.11004,1.25551,52551.80555,851.42747,138.95988,0.02773
1792,308,14.9205,53.55229,1.19938,27792.79466,896.05553,232.49836,0.0727
1793,308,16.93083,44.26924,1.33195,19475.39715,801.29585,107.59768,0.06701
1794,308,25.89246,23.79081,2.27856,101624.91816,839.06923,482.29794,0.13365
1795,308,26.67128,32.31916,1.28251,45588.11956,1033.35812,179.1441,0.04055
1796,308,43.15196,25.10466,1.25113,52011.79077,836.92711,130.2307,0.02649
1797,309,14.9306,53.36,1.02391,3308.42379,760.01792,105.39323,0.23344
1798,309,16.57512,44.89423,1.28505,35037.63035,799.3461,123.71968,0.03924
1799,309,24.98861,31.20445,2.4882,124774.46439,851.94882,437.64566,0.11826
1800,309,36.143,25.05997,2.34376,91672.86945,888.14973,614.78565,0.1969
1801,309,37.98853,25.063,2.4883,92535.65763,971.43236,726.12597,0.25727
1802,309,49.60369,26.09391,1.95137,91336.94164,948.53155,418.91382,0.09626
1803,310,25.74723,33.05829,2.0437,90985.44912,955.12462,469.32958,0.11755
1804,310,28.69989,24.36645,1.56752,29699.11896,1136.95243,363.53934,0.1692
1805,310,34.74371,24.96431,1.55171,46753.7837,962.20397,254.60366,0.07662
1806,310,42.11425,25.74857,1.07887,6850.85415,890.32438,163.36167,0.17736
1807,310,57.83732,29.68287,2.24989,79036.97225,843.0398,517.03884,0.17884
1808,311,15.31651,51.87786,2.73417,12823.92673,783.7682,106.39118,0.40429
1809,311,19.22788,39.69075,1.26472,13935.32672,827.96682,112.34937,0.08736
1810,311,21.77954,22.80975,1.26954,16519.36075,917.13071,221.52772,0.13006
1811,311,26.95147,31.36879,2.15754,93665.80366,900.6121,380.01902,0.1044
1812,311,36.23629,24.58577,1.32869,25767.23315,951.60523,197.46979,0.08256
1813,311,45.59042,25.57856,1.19178,27952.95786,879.92538,195.42072,0.06154
1814,311,56.6344,28.52987,1.34543,11155.57439,756.74249,97.90093,0.11015
1815,312,14.83515,53.59029,1.16352,23568.65812,992.71806,472.99558,0.1541
1816,312,19.3408,39.93449,1.32637,24315.92218,842.39039,125.33743,0.06009
1817,312,26.33305,31.53218,1.92895,77336.76277,893.53738,425.61218,0.11273
1818,312,34.92585,12.90164,1.79206,8840.04324,831.2741,97.51402,0.23959
1819,312,36.39884,24.5577,1.31195,71438.53843,1004.83548,155.38655,0.02437
1820,312,45.64998,25.54025,1.23333,80214.8738,939.83395,175.64336,0.02142
1821,312,54.83373,28.17445,1.21031,18980.37334,829.42778,125.11072,0.06451
1822,313,19.88157,38.29845,1.6016,83414.13426,905.03631,265.41762,0.04759
1823,313,45.6343,25.53073,1.21567,35573.86426,791.96127,111.40876,0.03228
1824,314,14.91721,53.72192,1.13743,9223.4394,837.77373,253.15609,0.21254
1825,314,20.14261,37.21875,1.35005,8261.26341,849.93314,145.99449,0.20452
1826,314,22.12546,22.74083,1.63347,94081.50469,1093.16508,360.79955,0.05773
1827,314,26.69218,32.44303,1.21437,22640.74731,993.14151,161.14448,0.06682
1828,314,26.92344,23.78635,2.89473,122079.4057,754.29711,600.44913,0.21937
1829,314,41.15607,24.87443,1.34337,18630.09139,779.98444,108.88773,0.07177
1830,315,14.80088,53.62981,1.2434,31163.31066,960.35498,256.67541,0.07573
1831,315,15.86028,47.5508,1.14409,17714.14674,947.36514,363.7215,0.15557
1832,315,28.61855,21.33511,1.46962,49784.44339,888.95207,157.29703,0.0432
1833,315,29.94065,30.58941,1.22662,8274.71517,848.94016,126.6437,0.15178
1834,315,39.61256,25.17174,1.52858,36950.93594,823.82,135.08592,0.05522
1835,316,13.44843,18.14096,1.90659,12985.74239,796.66558,109.62139,0.20164
1836,316,15.15994,49.74317,1.87951,35404.15855,779.56238,238.58898,0.13815
1837,316,28.95229,23.76525,2.33213,161695.94808,1020.79489,932.06356,0.16489
1838,316,38.31279,24.42225,1.13745,16290.16701,1076.01606,438.21726,0.1988
1839,317,15.90359,47.40126,1.39063,10913.95359,720.50407,92.37508,0.11477
1840,317,20.13908,22.12271,1.70057,6915.9896,771.01347,98.01575,0.27742
1841,317,25.73903,32.19989,2.24336,117260.349,791.89002,637.47074,0.14625
1842,317,35.56578,24.63962,1.4477,33304.80127,852.57859,119.14513,0.05005
1843,317,59.00933,31.90017,1.67257,10242.95813,714.64619,91.09256,0.17214
1844,318,17.45468,43.36036,1.24397,11563.74013,813.1747,136.60376,0.11881
1845,318,23.07108,32.30735,1.31155,53969.13764,818.73264,126.30674,0.02724
1846,318,30.32258,19.43508,1.21722,17638.89753,936.86062,173.95376,0.09155
1847,318,34.40384,11.63535,2.2785,14748.47856,755.89078,109.20202,0.25081
1848,318,37.62153,24.72809,1.36635,35996.20217,881.22906,167.4489,0.05448
1849,318,50.98121,26.78669,1.30826,13407.68975,743.01068,96.91824,0.0865
1850,319,17.46813,43.26656,1.28432,48721.55627,864.62374,122.30643,0.02824
1851,319,19.76836,21.73923,1.43665,30940.73034,1028.61024,159.3203,0.06676
1852,319,23.21419,33.36664,2.55511,19782.56631,836.30146,181.74536,0.3556
1853,319,27.2298,31.85196,1.25795,26983.51468,950.88464,150.26777,0.05672
1854,319,30.16214,19.47541,1.29157,31857.25345,1158.7506,285.58916,0.08752
1855,319,34.90406,10.58898,1.99394,18155.53773,1070.06826,172.66838,0.228
1856,319,40.3054,24.65653,1.22919,49946.76235,863.30198,133.05957,0.02711
1857,319,58.28718,30.78839,1.7488,7856.63685,705.09237,89.54502,0.24106
1858,320,17.54643,43.56735,1.38102,9037.75176,737.22621,95.06715,0.13945
1859,320,27.38691,23.98842,1.40957,47285.30891,848.38877,113.02002,0.03255
1860,320,34.83535,10.81916,1.94413,19659.87911,881.8784,114.88278,0.14389
1861,320,37.66612,24.57519,1.25628,21902.04464,800.2244,109.6583,0.05431
1862,321,8.12861,17.22867,1.81937,29283.34763,820.63108,122.61625,0.08977
1863,321,14.7891,56.74736,1.33742,36511.59086,1002.4785,198.72947,0.05953
1864,321,24.50909,29.63116,1.20812,46972.16738,829.66353,127.26272,0.02695
1865,322,26.04478,32.81206,1.30586,18793.80325,821.59186,129.37163,0.0771
1866,322,32.5154,24.58443,2.60248,103812.34129,760.8508,605.63854,0.21073
1867,322,34.83681,14.51116,1.89679,9299.03074,807.46425,106.61424,0.27236
1868,322,33.74369,24.66462,2.29787,90282.04017,744.71214,515.61914,0.16281
1869,322,35.493,8.02857,4.09902,28093.86595,693.02458,106.47747,0.41247
1870,322,48.32744,25.27526,1.34281,23942.75913,821.87065,99.85952,0.05258
1871,323,14.85323,56.7293,1.26251,12346.47404,708.05085,103.27826,0.09203
1872,323,19.46578,21.81453,1.37365,18911.87517,824.65801,130.12736,0.08468
1873,323,25.92206,32.81278,1.41456,49653.83843,898.66135,135.46271,0.03583
1874,323,27.01368,25.34931,1.11658,18741.47621,904.27299,194.76753,0.08072
1875,324,18.89421,21.58402,1.65148,83817.04704,1014.02024,186.41062,0.03716
1876,324,22.12434,33.79288,1.71547,100069.27588,947.72306,449.95781,0.07312
1877,324,27.0947,25.34767,1.18585,33430.68537,1142.88833,243.33484,0.06167
1878,324,35.20477,24.71584,1.3264,7413.09931,913.92053,201.79922,0.28959
1879,324,36.33246,6.91257,2.55638,53097.58779,960.97496,157.07485,0.1178
1880,324,48.08761,25.38527,1.39456,25154.20443,792.24898,110.47105,0.05797
1881,325,11.72739,17.42908,1.78768,32640.00771,828.86063,105.41575,0.06944
1882,325,17.22169,43.72371,1.88024,31900.3436,892.53908,148.24778,0.10231
1883,325,23.90438,33.75926,2.33781,134914.9777,869.95052,522.7084,0.11427
1884,325,27.36587,24.07654,1.35034,38404.16519,988.18969,178.97666,0.05282
1885,325,31.91941,24.53791,2.4477,26674.30396,826.47818,170.29001,0.22951
1886,325,35.50519,8.22183,2.82332,22202.39925,800.71798,104.90593,0.24661
1887,325,45.76369,25.32751,2.52626,83027.88694,763.81336,553.49255,0.22808
1888,325,46.98287,25.40091,2.31114,78605.65326,738.56245,492.21782,0.181
1889,326,22.3178,22.87722,1.3913,39465.42798,923.66922,158.9456,0.04935
1890,326,32.1153,24.26054,1.56785,30213.08921,844.18169,154.43119,0.07869
1891,326,35.98328,7.33196,2.84259,39781.79235,748.16617,101.52263,0.13659
1892,326,47.93391,25.38911,1.4445,31953.8225,835.02928,119.26824,0.05194
1893,326,58.73595,29.62349,2.19834,57609.77481,716.7383,293.62743,0.13897
1894,327,19.84418,21.95044,1.56258,42252.39624,849.42854,125.16405,0.04756
1895,327,22.00865,34.40593,1.36411,33694.2811,808.53521,110.78321,0.04191
1896,327,35.50397,24.64129,2.24051,126726.31968,738.91049,704.47636,0.14851
1897,327,35.54464,24.64244,2.25931,129742.1652,706.33426,702.80225,0.14713
1898,327,48.15934,25.69651,1.11681,3478.9774,754.90913,95.3125,0.24163
1899,328,11.68707,17.4234,1.7124,31912.37639,837.51348,107.14899,0.0662
1900,328,23.49488,32.12041,1.71472,106234.76495,896.70384,394.43066,0.06096
1901,328,31.74164,18.34083,2.11007,91470.70426,955.25078,373.13221,0.10064
1902,328,48.11608,26.02571,1.2591,49181.13066,854.98405,155.12276,0.03239
1903,328,57.76784,30.53804,1.60458,25504.99882,804.17206,114.69256,0.07676
1904,329,12.2007,17.47522,2.18583,9621.6644,709.77811,93.79456,0.31492
1905,329,14.95902,56.60902,4.19749,44963.08427,653.77254,98.8609,0.25566
1906,329,29.93969,30.4029,1.37292,9629.21522,862.27414,275.09147,0.31319
1907,329,33.86461,24.24473,1.36343,71339.44951,1018.97515,154.13318,0.02603
1908,329,35.00285,15.56386,1.69197,46802.20161,985.01998,168.80337,0.06358
1909,329,55.49469,28.58198,2.53093,118827.41187,775.34795,682.96148,0.19542
1910,329,55.73187,28.64195,2.49659,119974.90778,722.64367,664.62301,0.18358
1911,330,7.18813,16.99769,2.05791,19585.7427,760.53106,95.17721,0.13971
1912,330,18.05002,42.1587,1.41827,52431.34624,817.28616,148.52741,0.03669
1913,330,22.69067,32.46907,1.04449,3738.07836,785.8734,108.87861,0.21994
1914,330,29.23983,24.19958,1.32248,34849.0196,866.9518,111.85419,0.03856
1915,330,34.7676,16.12185,1.59196,19240.89933,785.20193,113.97866,0.09937
1916,330,53.44301,27.61522,1.35178,53236.83095,823.234,140.72356,0.03169
1917,331,6.65053,16.5211,1.95361,18369.22231,799.01256,97.3601,0.13688
1918,331,19.75464,37.66455,1.59695,79516.49769,1016.0592,290.23583,0.0537
1919,331,38.93472,24.60995,1.53739,7546.26486,732.95067,100.40927,0.21329
1920,331,53.13106,27.49749,1.31684,56531.2837,844.03488,147.73055,0.02958
1921,332,17.73198,43.14116,3.78379,75201.8802,654.0466,264.06732,0.28288
1922,332,19.2868,38.48217,1.70252,50752.18135,927.09722,214.66065,0.07276
1923,332,26.15297,23.6553,1.45491,46312.33563,875.54526,127.89217,0.03866
1924,332,34.79318,13.90645,1.8425,28093.46905,875.58017,127.89084,0.09907
1925,332,38.00856,24.6402,1.3662,11106.78786,811.74243,100.61501,0.11625
1926,332,51.8767,26.9019,1.48813,29986.18954,815.97562,114.62955,0.05672
1927,333,5.24232,13.38773,1.91322,23014.63603,873.85837,133.04648,0.134
1928,333,10.58871,16.73303,2.64878,21513.30787,767.18207,140.29777,0.28273
1929,333,15.0076,58.09598,1.16897,8318.0174,720.59758,93.03129,0.10888
1930,333,18.46141,39.76002,1.46088,8028.32948,745.31317,89.82834,0.16734
1931,333,26.95901,23.29798,1.70382,38444.15139,838.02024,168.12423,0.07801
1932,333,35.62796,24.4341,1.26883,29008.40574,861.14236,140.3673,0.05084
1933,333,52.46376,27.117,1.57228,58088.8667,840.9236,168.8311,0.04469
1934,334,11.72324,17.3718,1.43762,6135.4896,785.11799,104.4738,0.23751
1935,334,15.85727,48.61839,2.02663,35506.78493,1057.76057,199.65266,0.13662
1936,334,18.23015,40.69529,1.81458,63289.31839,1030.57264,228.44029,0.06977
1937,334,28.48355,31.37201,1.27967,36220.85257,1027.70313,283.04647,0.0751
1938,334,33.0742,24.46077,1.10176,10511.18013,889.58379,210.96363,0.14979
1939,334,34.76116,12.6109,1.88848,28168.96623,871.01552,126.32688,0.10262
1940,335,13.30564,18.08359,3.40161,23267.22383,704.68988,107.18283,0.34572
1941,335,13.48203,18.28175,2.72707,11991.8689,776.25087,112.55819,0.44938
1942,335,18.52434,40.92926,1.54172,37356.10412,882.58051,165.36018,0.06536
1943,335,26.01959,24.56791,1.98993,74419.68207,792.11295,380.68845,0.11227
1944,336,16.00854,19.73531,1.69599,14052.37795,779.44736,103.23723,0.14195
1945,336,18.45063,41.24254,1.53078,27149.55918,813.07057,116.07167,0.0666
1946,336,24.13962,30.35902,1.18626,46981.05446,962.91931,216.6672,0.03991
1947,336,26.14463,23.69827,1.27839,29045.17555,1037.98511,265.78461,0.08826
1948,336,33.02957,24.27069,1.31429,20533.10666,905.89259,159.5424,0.08469
1949,336,36.14433,8.22372,4.29003,34993.86751,698.33979,96.77367,0.33711
1950,336,41.94724,25.02863,1.21602,18860.45123,802.62916,111.27951,0.05985
1951,337,16.56285,45.51498,1.8771,33233.17225,814.86835,147.53619,0.09755
1952,337,24.16172,30.39171,1.1889,52576.65362,824.35831,146.80456,0.02617
1953,337,44.71217,25.16785,1.37423,10113.17107,727.24699,96.46466,0.12495
1954,338,16.54452,45.66838,1.4176,37212.17501,935.46699,161.91496,0.05499
1955,338,19.9331,37.63457,1.36157,42138.86918,979.64009,172.79388,0.04757
1956,338,24.17255,30.36619,1.08229,26137.81726,1168.71052,332.75508,0.08776
1957,338,27.16693,23.8324,1.32466,42251.35017,1022.31136,223.04368,0.05585
1958,338,34.82507,13.45412,2.01463,33667.73587,921.87731,142.41118,0.10732
1959,338,38.57169,24.53705,1.29711,37559.88485,875.70086,130.70378,0.03891
1960,338,53.10713,27.3707,1.44127,29963.12696,816.05279,123.21266,0.05648
1961,339,16.97545,44.14905,1.75996,86276.13285,1084.82123,293.51438,0.06032
